Energy (eV),DOS,Intg. DOS
-2.195885,0.185144,3.020524
-2.179247,0.188036,3.02363
-2.162608,0.186651,3.026758
-2.14597,0.213931,3.030007
-2.129331,0.205488,3.033474
-2.112692,0.214872,3.037252
-2.096054,0.205073,3.040738
-2.079415,0.213409,3.044166
-2.062777,0.212751,3.047762
-2.046138,0.241341,3.051238
-2.0295,0.115478,3.054068
-2.012861,0.085763,3.055596
-1.996223,0.093466,3.057074
-1.979584,0.11162,3.05876
-1.962945,0.240012,3.061509
-1.946307,0.360249,3.066431
-1.929668,0.297288,3.073252
-1.91303,0.182992,3.076881
-1.896391,0.139463,3.079541
-1.879753,0.107781,3.08155
-1.863114,0.090798,3.083192
-1.846476,0.078855,3.084603
-1.829837,0.067504,3.08582
-1.813198,0.056748,3.086852
-1.79656,0.044767,3.087697
-1.779921,0.035785,3.088357
-1.763283,0.031302,3.088899
-1.746644,0.04396,3.089679
-1.730006,0.035911,3.090332
-1.713367,0.063236,3.09096
-1.696729,0.069114,3.092042
-1.68009,0.095293,3.093413
-1.663451,0.124063,3.095213
-1.646813,0.169804,3.097635
-1.630174,0.293024,3.101555
-1.613536,0.288228,3.106332
-1.596897,0.243403,3.110853
-1.580259,0.198839,3.114474
-1.56362,0.184091,3.117624
-1.546982,0.163554,3.120614
-1.530343,0.143137,3.123164
-1.513704,0.123602,3.125382
-1.497066,0.104936,3.127283
-1.480427,0.082627,3.128832
-1.463789,0.070459,3.130097
-1.44715,0.062779,3.131209
-1.430512,0.047173,3.132123
-1.413873,0.065469,3.133003
-1.397235,0.064338,3.134089
-1.380596,0.059853,3.135127
-1.363957,0.054336,3.136075
-1.347319,0.047916,3.136944
-1.33068,0.040253,3.137644
-1.314042,0.038976,3.138308
-1.297403,0.036431,3.138932
-1.280765,0.032121,3.139504
-1.264126,0.028262,3.140006
-1.247488,0.025341,3.14045
-1.230849,0.023505,3.140854
-1.21421,0.026729,3.141241
-1.197572,0.023472,3.141658
-1.180933,0.020692,3.142024
-1.164295,0.019026,3.142353
-1.147656,0.019402,3.14267
-1.131018,0.020435,3.143001
-1.114379,0.021703,3.143351
-1.097741,0.023206,3.143725
-1.081102,0.024964,3.144125
-1.064463,0.026578,3.144554
-1.047825,0.028395,3.145011
-1.031186,0.030406,3.1455
-1.014548,0.033539,3.146027
-0.997909,0.042071,3.146647
-0.981271,0.046436,3.147374
-0.964632,0.069927,3.148384
-0.947994,0.065252,3.149509
-0.931355,0.059122,3.150548
-0.914716,0.053335,3.151486
-0.898078,0.038078,3.152251
-0.881439,0.035269,3.152853
-0.864801,0.03373,3.153427
-0.848162,0.03235,3.153977
-0.831524,0.031137,3.154504
-0.814885,0.030123,3.155014
-0.798247,0.029225,3.155507
-0.781608,0.028376,3.155987
-0.764969,0.027682,3.156452
-0.748331,0.027141,3.156908
-0.731692,0.026691,3.157356
-0.715054,0.027212,3.157802
-0.698415,0.028318,3.158265
-0.681777,0.030858,3.158789
-0.665138,0.027741,3.159276
-0.6485,0.024469,3.159711
-0.631861,0.021042,3.16009
-0.615223,0.017459,3.16041
-0.598584,0.01403,3.160671
-0.581945,0.011181,3.16088
-0.565307,0.009049,3.161048
-0.548668,0.007888,3.161188
-0.53203,0.006978,3.161311
-0.515391,0.006149,3.161421
-0.498753,0.005401,3.161517
-0.482114,0.004755,3.161601
-0.465476,0.004314,3.161676
-0.448837,0.003958,3.161745
-0.432198,0.003627,3.161808
-0.41556,0.003322,3.161866
-0.398921,0.003041,3.161919
-0.382283,0.002786,3.161967
-0.365644,0.002557,3.162011
-0.349006,0.002351,3.162052
-0.332367,0.002159,3.16209
-0.315729,0.001979,3.162124
-0.29909,0.001811,3.162156
-0.282451,0.001656,3.162184
-0.265813,0.001513,3.162211
-0.249174,0.001382,3.162235
-0.232536,0.001254,3.162257
-0.215897,0.001125,3.162277
-0.199259,0.000995,3.162294
-0.18262,0.000868,3.16231
-0.165982,0.000514,3.162323
-0.149343,0.000416,3.162331
-0.132704,0.000329,3.162337
-0.116066,0.000251,3.162342
-0.099427,0.000185,3.162345
-0.082789,0.000128,3.162348
-0.06615,8.2e-05,3.16235
-0.049512,4.6e-05,3.162351
-0.032873,2e-05,3.162351
-0.016235,5e-06,3.162352
0.000404,0.0,3.162352
0.017043,0.0,3.162352
0.033681,0.0,3.162352
0.05032,0.0,3.162352
0.066958,0.0,3.162352
0.083597,0.0,3.162352
0.100235,0.0,3.162352
0.116874,0.0,3.162352
0.133512,0.0,3.162352
0.150151,0.0,3.162352
0.16679,7e-06,3.162352
0.183428,2.3e-05,3.162352
0.200067,4.7e-05,3.162352
0.216705,8.1e-05,3.162354
0.233344,0.000124,3.162355
0.249982,0.000176,3.162358
0.266621,0.000237,3.162361
0.283259,0.000307,3.162366
0.299898,0.000386,3.162371
0.316537,0.000474,3.162379
0.333175,0.000571,3.162387
0.349814,0.000678,3.162398
0.366452,0.000793,3.16241
0.383091,0.000917,3.162424
0.399729,0.00105,3.16244
0.416368,0.001193,3.162459
0.433006,0.001344,3.16248
0.449645,0.001505,3.162504
0.466284,0.001674,3.16253
0.482922,0.001853,3.16256
0.499561,0.00204,3.162592
0.516199,0.002237,3.162628
0.532838,0.002443,3.162666
0.549476,0.002657,3.162709
0.566115,0.004036,3.162776
0.582753,0.003916,3.162842
0.599392,0.003855,3.162906
0.616031,0.003855,3.16297
0.632669,0.003914,3.163035
0.649308,0.004033,3.163101
0.665946,0.004182,3.163169
0.682585,0.004305,3.16324
0.699223,0.004431,3.163313
0.715862,0.004564,3.163387
0.7325,0.004703,3.163464
0.749139,0.004848,3.163544
0.765778,0.005001,3.163626
0.782416,0.00516,3.16371
0.799055,0.005325,3.163798
0.815693,0.005497,3.163888
0.832332,0.005676,3.163981
0.84897,0.005862,3.164077
0.865609,0.006054,3.164176
0.882247,0.006253,3.164278
0.898886,0.006459,3.164384
0.915525,0.006671,3.164493
0.932163,0.00689,3.164606
0.948802,0.007115,3.164722
0.96544,0.007347,3.164843
0.982079,0.007596,3.164967
0.998717,0.007885,3.165096
1.015356,0.008215,3.165229
1.031994,0.008587,3.165369
1.048633,0.008999,3.165515
1.065272,0.009445,3.165669
1.08191,0.00992,3.16583
1.098549,0.010426,3.165999
1.115187,0.010961,3.166177
1.131826,0.011527,3.166364
1.148464,0.012136,3.166561
1.165103,0.0128,3.166768
1.181741,0.013514,3.166987
1.19838,0.014278,3.167218
1.215019,0.015091,3.167462
1.231657,0.015954,3.167721
1.248296,0.01718,3.167994
1.264934,0.018122,3.168287
1.281573,0.019602,3.1686
1.298211,0.021759,3.168943
1.31485,0.024591,3.169328
1.331488,0.028099,3.169766
1.348127,0.032283,3.170267
1.364766,0.037142,3.170844
1.381404,0.042678,3.171507
1.398043,0.055022,3.172559
1.414681,0.061396,3.173527
1.43132,0.072929,3.174618
1.447958,0.090402,3.175976
1.464597,0.107933,3.177626
1.481235,0.125522,3.179568
1.497874,0.143169,3.181804
1.514513,0.163036,3.184344
1.531151,0.188411,3.187256
1.54779,0.247236,3.190817
1.564428,0.257432,3.195111
1.581067,0.203223,3.198952
1.597705,0.170536,3.202047
1.614344,0.175125,3.204922
1.630982,0.179949,3.207876
1.647621,0.18501,3.210912
1.66426,0.190306,3.214034
1.680898,0.197618,3.217261
1.697537,0.222414,3.22078
1.714175,0.220633,3.224482
1.730814,0.226624,3.228171
1.747452,0.238555,3.232039
1.764091,0.252628,3.23611
1.780729,0.266976,3.240458
1.797368,0.262812,3.244866
1.814006,0.257351,3.249209
1.830645,0.24444,3.253382
1.847284,0.233903,3.257358
1.863922,0.227402,3.261183
1.880561,0.225814,3.264952
1.897199,0.225427,3.268704
1.913838,0.239735,3.272494
1.930476,0.22009,3.276508
1.947115,0.132385,3.27923
1.963753,0.102812,3.281181
1.980392,0.077981,3.282678
1.997031,0.058533,3.283805
2.013669,0.045508,3.284657
2.030308,0.039643,3.285361
2.046946,0.037071,3.285994
2.063585,0.037395,3.286611
2.080223,0.042227,3.287279
2.096862,0.045376,3.288006
2.1135,0.050166,3.288798
2.130139,0.082186,3.289847
2.146778,0.106901,3.291424
2.163416,0.129372,3.293391
2.180055,0.152971,3.295737
2.196693,0.20805,3.298975
2.213332,0.208241,3.302427
2.22997,0.211898,3.305925
2.246609,0.213321,3.309466
2.263247,0.211896,3.313007
2.279886,0.209444,3.316512
2.296525,0.206955,3.319976
2.313163,0.204397,3.323399
2.329802,0.201769,3.326778
2.34644,0.199076,3.330113
2.363079,0.202858,3.333434
2.379717,0.197271,3.336761
2.396356,0.192356,3.340003
2.412994,0.190181,3.343184
2.429633,0.187146,3.346324
2.446272,0.183979,3.34941
2.46291,0.182022,3.352453
2.479549,0.181918,3.355478
2.496187,0.184239,3.35852
2.512826,0.189119,3.361623
2.529464,0.19576,3.364835
2.546103,0.203183,3.368152
2.562741,0.211841,3.371603
2.57938,0.231879,3.375245
2.596019,0.273353,3.379486
2.612657,0.308983,3.384329
2.629296,0.343165,3.389757
2.645934,0.403857,3.395866
2.662573,0.426093,3.402796
2.679211,0.439824,3.409992
2.69585,0.459804,3.417468
2.712488,0.484991,3.425321
2.729127,0.51922,3.433644
2.745766,0.630254,3.442957
2.762404,0.741006,3.455376
2.779043,0.661033,3.46744
2.795681,0.576708,3.477284
2.81232,0.492869,3.486072
2.828958,0.487471,3.494118
2.845597,0.570838,3.502796
2.862235,0.724699,3.513537
2.878874,0.89988,3.527012
2.895513,1.138435,3.543824
2.912151,1.19554,3.563856
2.92879,1.157167,3.58327
2.945428,1.140854,3.602401
2.962067,1.115029,3.621181
2.978705,1.079895,3.639452
2.995344,1.110351,3.657221
3.011982,1.142633,3.676999
3.028621,0.775483,3.693232
3.04526,0.329609,3.70132
3.061898,0.263261,3.706209
3.078537,0.20461,3.710082
3.095175,0.166581,3.713139
3.111814,0.144126,3.71571
3.128452,0.142771,3.718093
3.145091,0.146482,3.720491
3.161729,0.156265,3.723001
3.178368,0.172119,3.725724
3.195007,0.202008,3.72871
3.211645,0.240102,3.732382
3.228284,0.282364,3.736723
3.244922,0.328794,3.741801
3.261561,0.407074,3.747828
3.278199,0.549469,3.75572
3.294838,0.853897,3.766554
3.311476,0.596718,3.777014
3.328115,0.534614,3.786338
3.344754,0.529527,3.79514
3.361392,0.549818,3.804086
3.378031,0.534583,3.813229
3.394669,0.520552,3.821967
3.411308,0.517191,3.830599
3.427946,0.514476,3.839181
3.444585,0.512536,3.847723
3.461223,0.546635,3.856583
3.477862,0.574659,3.865967
3.494501,0.555389,3.875389
3.511139,0.530993,3.884425
3.527778,0.520434,3.893148
3.544416,0.542633,3.901903
3.561055,0.539586,3.91095
3.577693,0.592042,3.920609
3.594332,0.585524,3.930349
3.61097,0.584297,3.940111
3.627609,0.562184,3.949677
3.644248,0.495428,3.958586
3.660886,0.495923,3.966813
3.677525,0.514287,3.975171
3.694163,0.572122,3.984154
3.710802,0.574435,3.994116
3.72744,0.579043,4.003685
3.744079,0.585168,4.013374
3.760717,0.596794,4.023191
3.777356,0.620007,4.033304
3.793995,0.650225,4.043862
3.810633,0.829282,4.057043
3.827272,0.837227,4.071657
3.84391,0.922459,4.08593
3.860549,1.015208,4.103208
3.877187,1.012893,4.120114
3.893826,0.986021,4.136772
3.910464,0.956507,4.152852
3.927103,0.836266,4.168505
3.943742,0.740049,4.181587
3.96038,0.688956,4.1934
3.977019,0.631199,4.204586
3.993657,0.588111,4.214715
4.010296,0.552369,4.224195
4.026934,0.52125,4.233124
4.043573,0.494608,4.241567
4.060211,0.473936,4.249617
4.07685,0.47368,4.257388
4.093488,0.465097,4.265424
4.110127,0.413901,4.272733
4.126766,0.415391,4.279631
4.143404,0.418112,4.286566
4.160043,0.42001,4.29354
4.176681,0.421017,4.300537
4.19332,0.421766,4.307549
4.209958,0.423181,4.314575
4.226597,0.426549,4.321646
4.243235,0.428932,4.328759
4.259874,0.430751,4.335913
4.276513,0.431613,4.343088
4.293151,0.433723,4.350284
4.30979,0.437226,4.357528
4.326428,0.442871,4.364846
4.343067,0.443958,4.372238
4.359705,0.445547,4.379621
4.376344,0.46032,4.387139
4.392982,0.450257,4.394558
4.409621,0.467395,4.402184
4.42626,0.491757,4.410156
4.442898,0.519473,4.418565
4.459537,0.575744,4.427559
4.476175,0.585795,4.437378
4.492814,0.603605,4.447291
4.509452,0.637299,4.457608
4.526091,0.676047,4.468523
4.542729,0.774865,4.480539
4.559368,0.726277,4.493031
4.576007,0.738941,4.505232
4.592645,0.696214,4.517375
4.609284,0.692656,4.528929
4.625922,0.692425,4.540442
4.642561,0.694877,4.551981
